#The data is: Date,Time,Latitude,Longitude,T,ROW,DIR,SPD
2008-10-31, 14:00:00,43.650,94.983,5.0,43.0,350.0,2.1
2008-10-31, 14:00:00,44.217,93.917,7.0,43.0,20.0,3.6
2008-10-31, 14:00:00,44.450,95.817,4.0,43.0,320.0,4.6
2008-10-31, 14:00:00,45.567,95.967,1.0,43.0,330.0,3.1
2008-10-31, 14:00:00,44.883,93.229,8.9,43.0,360.0,3.6
2008-10-31, 14:00:00,44.967,95.717,3.0,43.0,340.0,2.6
2008-10-31, 14:00:00,43.913,95.109,5.0,43.0,360.0,3.6
2008-10-31, 14:00:00,46.417,92.800,5.0,43.0,0.0,0.0
2008-10-31, 14:00:00,44.083,91.700,6.0,43.0,0.0,0.0
2008-10-31, 14:00:00,43.650,95.583,5.0,43.0,340.0,6.2
2008-10-31, 14:00:00,44.779,95.033,5.5,43.0,10.0,3.1
2008-10-31, 14:00:00,44.117,93.250,4.0,43.0,0.0,0.0
2008-10-31, 14:00:00,45.372,94.746,5.0,43.0,20.0,3.1
2008-10-31, 14:00:00,46.900,95.068,1.7,43.0,360.0,2.1
2008-10-31, 14:00:00,45.550,93.600,4.0,43.0,0.0,0.0
2008-10-31, 14:00:00,43.983,96.317,6.0,43.0,40.0,1.5
2008-10-31, 14:00:00,46.725,94.384,-0.99,43.0,0.0,0.0
2008-10-31, 14:00:00,44.590,92.486,6.0,43.0,250.0,1.5
2008-10-31, 14:00:00,45.698,92.953,5.0,43.0,360.0,2.6
2008-10-31, 14:00:00,43.904,92.492,8.3,43.0,300.0,2.1
2008-10-31, 14:00:00,44.547,95.082,5.6,43.0,330.0,4.1
2008-10-31, 14:00:00,46.381,94.807,2.0,43.0,0.0,0.0
2008-10-31, 14:00:00,44.857,93.033,8.0,43.0,360.0,3.1
2008-10-31, 14:00:00,45.546,94.060,2.2,43.0,0.0,0.0
2008-10-31, 14:00:00,44.930,93.048,9.4,43.0,350.0,3.1
2008-10-31, 14:00:00,44.475,93.016,4.3,43.0,0.0,0.0
2008-10-31, 14:00:00,44.249,95.607,4.3,43.0,0.0,0.0
2008-10-31, 14:00:00,44.018,92.831,8.0,43.0,360.0,2.1
2008-10-31, 14:00:00,47.050,91.750,6.0,43.0,0.0,0.0
2008-10-31, 14:00:00,44.317,94.500,7.0,43.0,20.0,3.6
2008-10-31, 14:00:00,45.306,96.424,3.0,43.0,340.0,4.1
2008-10-31, 14:00:00,46.990,94.204,3.0,43.0,0.0,0.0
2008-10-31, 14:00:00,38.100,92.550,13.0,43.0,190.0,3.6
2008-10-31, 14:00:00,39.817,93.583,15.0,43.0,160.0,1.5
2008-10-31, 14:00:00,37.226,89.578,12.2,43.0,190.0,3.1
2008-10-31, 14:00:00,38.817,92.218,13.3,43.0,180.0,4.6
2008-10-31, 14:00:00,38.712,93.174,13.9,43.0,180.0,5.1
2008-10-31, 14:00:00,37.767,90.433,11.0,43.0,200.0,1.5
2008-10-31, 14:00:00,40.097,92.543,13.3,43.0,200.0,2.1
2008-10-31, 14:00:00,38.594,92.156,14.4,43.0,110.0,2.6
2008-10-31, 14:00:00,37.156,94.500,16.1,43.0,190.0,5.7
2008-10-31, 14:00:00,38.960,94.372,13.3,43.0,150.0,3.6
2008-10-31, 14:00:00,39.297,94.730,13.3,43.0,170.0,3.1
2008-10-31, 14:00:00,39.121,94.597,14.4,43.0,170.0,3.6
2008-10-31, 14:00:00,36.770,90.322,9.4,43.0,0.0,0.0
2008-10-31, 14:00:00,38.930,90.432,10.6,43.0,90.0,3.1
2008-10-31, 14:00:00,37.240,93.390,13.3,43.0,160.0,6.7
2008-10-31, 14:00:00,39.768,94.909,10.6,43.0,0.0,0.0
2008-10-31, 14:00:00,38.752,90.374,13.9,43.0,170.0,2.6
2008-10-31, 14:00:00,38.657,90.656,13.9,43.0,0.0,0.0
2008-10-31, 14:00:00,38.733,93.550,13.9,43.0,190.0,6.7
2008-10-31, 14:00:00,37.733,92.133,12.6,43.0,150.0,4.6
2008-10-31, 14:00:00,36.879,91.905,11.1,43.0,160.0,2.6
2008-10-31, 14:00:00,38.132,91.765,13.9,43.0,180.0,6.2
2008-10-31, 14:00:00,30.417,88.917,11.9,43.0,20.0,2.6
2008-10-31, 14:00:00,33.650,88.450,7.8,43.0,0.0,0.0
2008-10-31, 14:00:00,33.483,90.986,11.1,43.0,140.0,3.6
2008-10-31, 14:00:00,30.412,89.081,12.2,43.0,10.0,3.1
2008-10-31, 14:00:00,33.450,88.583,8.0,43.0,130.0,1.5
2008-10-31, 14:00:00,33.492,90.084,11.7,43.0,0.0,0.0
2008-10-31, 14:00:00,31.265,89.253,8.3,43.0,0.0,0.0
2008-10-31, 14:00:00,31.617,91.300,9.0,43.0,0.0,0.0
2008-10-31, 14:00:00,32.335,90.222,10.6,43.0,0.0,0.0
2008-10-31, 14:00:00,32.320,90.077,10.0,43.0,0.0,0.0
2008-10-31, 14:00:00,31.178,90.472,12.2,43.0,0.0,0.0
2008-10-31, 14:00:00,32.338,88.748,7.8,43.0,0.0,0.0
2008-10-31, 14:00:00,32.552,88.555,8.3,43.0,0.0,0.0
2008-10-31, 14:00:00,34.979,89.787,11.0,43.0,180.0,3.6
2008-10-31, 14:00:00,31.467,89.333,9.0,43.0,0.0,0.0
2008-10-31, 14:00:00,30.464,88.532,12.8,43.0,50.0,2.1
2008-10-31, 14:00:00,34.268,88.770,8.9,43.0,0.0,0.0
2008-10-31, 14:00:00,34.384,89.536,11.0,43.0,0.0,0.0
2008-10-31, 14:00:00,34.681,90.346,11.0,43.0,180.0,2.1
2008-10-31, 14:00:00,46.348,104.257,3.3,43.0,130.0,6.7
2008-10-31, 14:00:00,45.807,108.542,5.6,43.0,230.0,6.2
2008-10-31, 14:00:00,45.955,112.497,-0.59,43.0,170.0,2.6
2008-10-31, 14:00:00,45.788,111.161,0.01,43.0,0.0,0.0
2008-10-31, 14:00:00,45.257,112.554,2.8,43.0,0.0,0.0
2008-10-31, 14:00:00,47.133,104.800,1.0,43.0,0.0,0.0
2008-10-31, 14:00:00,46.606,111.964,2.2,43.0,0.0,0.0
2008-10-31, 14:00:00,47.326,106.948,-2.8,43.0,0.0,0.0
2008-10-31, 14:00:00,45.699,110.448,1.1,43.0,300.0,2.1
2008-10-31, 14:00:00,47.049,109.466,3.3,43.0,140.0,3.6
2008-10-31, 14:00:00,46.428,105.886,2.2,43.0,50.0,2.1
2008-10-31, 14:00:00,46.921,114.092,0.61,43.0,0.0,0.0
2008-10-31, 14:00:00,46.782,100.757,-2.8,43.0,0.0,0.0
2008-10-31, 14:00:00,46.187,103.428,1.0,43.0,130.0,2.6
2008-10-31, 14:00:00,46.244,96.607,2.0,43.0,350.0,2.6
2008-10-31, 14:00:00,46.797,102.802,-0.59,43.0,140.0,2.6
2008-10-31, 14:00:00,46.925,96.811,0.01,43.0,340.0,1.5
2008-10-31, 14:00:00,46.010,102.650,-5.0,43.0,0.0,0.0
2008-10-31, 14:00:00,46.930,98.678,-1.7,43.0,340.0,2.1
2008-10-31, 14:00:00,40.600,95.850,9.0,43.0,10.0,3.6
2008-10-31, 14:00:00,42.057,102.800,-3.9,43.0,280.0,3.6
2008-10-31, 14:00:00,42.583,100.000,2.0,43.0,290.0,4.1
2008-10-31, 14:00:00,40.894,97.994,7.0,43.0,320.0,4.6
2008-10-31, 14:00:00,41.433,99.650,5.0,43.0,0.0,0.0
2008-10-31, 14:00:00,41.867,103.586,-2.2,43.0,330.0,2.1
2008-10-31, 14:00:00,40.300,96.750,7.0,43.0,290.0,2.1
2008-10-31, 14:00:00,41.728,98.056,5.0,43.0,310.0,6.2
2008-10-31, 14:00:00,42.838,103.095,-2.2,43.0,0.0,0.0
2008-10-31, 14:00:00,40.733,99.000,5.0,43.0,310.0,4.6
2008-10-31, 14:00:00,41.450,96.517,5.0,43.0,300.0,2.1
2008-10-31, 14:00:00,40.079,95.592,8.3,43.0,0.0,0.0
2008-10-31, 14:00:00,40.958,98.312,5.0,43.0,290.0,2.6
2008-10-31, 14:00:00,40.450,99.333,6.0,43.0,320.0,2.6
2008-10-31, 14:00:00,40.152,97.587,7.0,43.0,300.0,2.6
2008-10-31, 14:00:00,40.600,98.426,7.2,43.0,310.0,2.6
2008-10-31, 14:00:00,41.183,103.667,2.0,43.0,260.0,5.1
2008-10-31, 14:00:00,40.517,101.617,3.3,43.0,280.0,1.5
2008-10-31, 14:00:00,40.897,97.623,7.0,43.0,340.0,2.6
2008-10-31, 14:00:00,41.122,100.668,0.01,43.0,320.0,2.1
2008-10-31, 14:00:00,42.242,96.981,5.0,43.0,330.0,2.1
2008-10-31, 14:00:00,40.831,96.764,6.7,43.0,350.0,2.1
2008-10-31, 14:00:00,40.791,99.777,3.0,43.0,290.0,2.6
2008-10-31, 14:00:00,40.203,100.588,3.3,43.0,250.0,3.1
2008-10-31, 14:00:00,41.196,96.112,7.0,43.0,0.0,0.0
2008-10-31, 14:00:00,41.624,98.952,3.3,43.0,350.0,1.5
2008-10-31, 14:00:00,41.117,95.900,7.5,43.0,0.0,0.0
2008-10-31, 14:00:00,41.980,97.437,6.1,43.0,280.0,4.1
2008-10-31, 14:00:00,41.120,101.769,0.01,43.0,270.0,1.5
2008-10-31, 14:00:00,41.450,97.333,8.0,43.0,330.0,4.6
2008-10-31, 14:00:00,41.310,95.899,7.2,43.0,10.0,2.1
2008-10-31, 14:00:00,42.467,98.683,3.0,43.0,320.0,3.1
2008-10-31, 14:00:00,40.950,95.918,7.0,43.0,310.0,2.6
2008-10-31, 14:00:00,41.099,102.986,0.01,43.0,300.0,3.6
2008-10-31, 14:00:00,41.962,100.569,2.0,43.0,290.0,1.5
2008-10-31, 14:00:00,41.767,96.178,5.0,43.0,0.0,0.0
2008-10-31, 14:00:00,42.859,100.551,0.01,43.0,260.0,1.5
2008-10-31, 14:00:00,34.983,106.050,2.0,43.0,0.0,0.0
2008-10-31, 14:00:00,35.042,106.615,7.8,43.0,0.0,0.0
2008-10-31, 14:00:00,35.145,106.795,5.0,43.0,30.0,1.5
2008-10-31, 14:00:00,32.833,105.983,7.0,43.0,110.0,2.1
2008-10-31, 14:00:00,32.852,104.467,7.0,43.0,330.0,2.6
2008-10-31, 14:00:00,36.448,103.153,12.2,43.0,330.0,3.6
2008-10-31, 14:00:00,32.338,104.263,7.8,43.0,270.0,1.5
2008-10-31, 14:00:00,35.000,105.667,7.8,43.0,310.0,3.6
2008-10-31, 14:00:00,34.433,103.083,7.0,43.0,290.0,4.1
2008-10-31, 14:00:00,34.383,103.317,9.2,43.0,310.0,4.6
2008-10-31, 14:00:00,32.262,107.720,4.4,43.0,290.0,1.5
2008-10-31, 14:00:00,36.744,108.229,3.9,43.0,90.0,3.6
2008-10-31, 14:00:00,35.165,107.902,-2.2,43.0,320.0,2.6
2008-10-31, 14:00:00,35.511,108.789,0.01,43.0,80.0,1.5
2008-10-31, 14:00:00,32.850,106.100,6.0,43.0,170.0,1.5
2008-10-31, 14:00:00,35.880,106.269,10.0,43.0,10.0,3.1
2008-10-31, 14:00:00,32.289,106.922,6.0,43.0,0.0,0.0
2008-10-31, 14:00:00,35.654,105.142,5.0,43.0,10.0,4.6
2008-10-31, 14:00:00,33.308,104.508,8.3,43.0,330.0,2.6
2008-10-31, 14:00:00,36.742,104.658,3.3,43.0,60.0,1.5
2008-10-31, 14:00:00,35.610,106.095,5.6,43.0,10.0,7.2
2008-10-31, 14:00:00,36.450,105.667,-2.0,43.0,350.0,3.1
2008-10-31, 14:00:00,33.467,105.533,10.0,43.0,240.0,2.6
2008-10-31, 14:00:00,32.633,108.150,7.0,43.0,350.0,3.6
2008-10-31, 14:00:00,35.183,103.603,8.3,43.0,320.0,3.1
2008-10-31, 14:00:00,33.237,107.268,10.0,43.0,300.0,2.1
2008-10-31, 14:00:00,34.147,97.122,18.0,43.0,200.0,2.6
2008-10-31, 14:00:00,33.909,94.859,11.0,43.0,100.0,3.1
2008-10-31, 14:00:00,34.804,96.671,17.0,43.0,190.0,3.6
2008-10-31, 14:00:00,34.303,97.019,17.0,43.0,190.0,2.1
2008-10-31, 14:00:00,34.699,99.338,12.0,43.0,0.0,0.0
2008-10-31, 14:00:00,36.768,96.026,12.2,43.0,140.0,2.1
2008-10-31, 14:00:00,35.096,97.966,14.0,43.0,200.0,2.1
2008-10-31, 14:00:00,35.724,96.820,16.0,43.0,220.0,2.6
2008-10-31, 14:00:00,35.357,99.204,12.2,43.0,290.0,2.1
2008-10-31, 14:00:00,35.950,96.773,15.0,43.0,190.0,1.5
2008-10-31, 14:00:00,33.942,96.394,17.0,43.0,190.0,3.1
2008-10-31, 14:00:00,34.471,97.960,13.0,43.0,190.0,4.6
2008-10-31, 14:00:00,36.333,97.917,11.5,43.0,270.0,4.1
2008-10-31, 14:00:00,34.344,98.983,12.8,43.0,210.0,3.6
2008-10-31, 14:00:00,34.600,98.400,12.1,43.0,0.0,0.0
2008-10-31, 14:00:00,36.297,99.769,7.2,43.0,230.0,1.5
2008-10-31, 14:00:00,36.294,95.480,16.0,43.0,190.0,4.6
2008-10-31, 14:00:00,36.605,94.739,16.0,43.0,170.0,2.1
2008-10-31, 14:00:00,35.852,97.408,15.6,43.0,210.0,3.1
2008-10-31, 14:00:00,36.682,101.505,9.4,43.0,290.0,1.5
2008-10-31, 14:00:00,34.989,99.052,11.7,43.0,240.0,3.1
2008-10-31, 14:00:00,35.438,94.803,13.0,43.0,90.0,2.6
2008-10-31, 14:00:00,35.865,98.421,12.0,43.0,310.0,1.5
2008-10-31, 14:00:00,34.557,98.417,12.8,43.0,210.0,2.1
2008-10-31, 14:00:00,34.650,99.267,10.9,43.0,0.0,0.0
2008-10-31, 14:00:00,35.657,95.360,14.4,43.0,160.0,4.6
2008-10-31, 14:00:00,34.882,95.783,16.7,43.0,190.0,4.6
2008-10-31, 14:00:00,35.545,98.668,10.0,43.0,0.0,0.0
2008-10-31, 14:00:00,35.389,97.600,13.3,43.0,170.0,3.1
2008-10-31, 14:00:00,35.668,95.949,17.0,43.0,220.0,3.1
2008-10-31, 14:00:00,35.217,97.450,15.0,43.0,190.0,4.1
2008-10-31, 14:00:00,36.730,97.100,12.2,43.0,200.0,2.1
2008-10-31, 14:00:00,34.711,97.223,16.0,43.0,190.0,4.6
2008-10-31, 14:00:00,35.541,97.647,14.4,43.0,220.0,4.1
2008-10-31, 14:00:00,35.022,94.621,17.0,43.0,220.0,2.6
2008-10-31, 14:00:00,35.472,98.006,13.0,43.0,220.0,2.6
2008-10-31, 14:00:00,36.042,95.989,16.1,43.0,200.0,4.6
2008-10-31, 14:00:00,35.357,96.943,16.0,43.0,220.0,3.6
2008-10-31, 14:00:00,35.274,96.675,15.0,43.0,180.0,3.6
2008-10-31, 14:00:00,36.162,97.089,12.8,43.0,190.0,1.5
2008-10-31, 14:00:00,35.417,97.383,13.9,43.0,200.0,4.1
2008-10-31, 14:00:00,35.929,95.004,16.0,43.0,170.0,4.6
2008-10-31, 14:00:00,36.197,95.886,16.7,43.0,190.0,4.6
2008-10-31, 14:00:00,36.379,97.791,10.0,43.0,230.0,2.1
2008-10-31, 14:00:00,36.437,99.521,9.0,43.0,260.0,3.1
2008-10-31, 14:00:00,45.604,103.546,2.2,43.0,100.0,3.1
2008-10-31, 14:00:00,45.669,96.991,2.8,43.0,330.0,2.1
2008-10-31, 14:00:00,43.767,99.318,2.2,43.0,300.0,3.6
2008-10-31, 14:00:00,45.443,98.413,1.1,43.0,360.0,3.6
2008-10-31, 14:00:00,44.905,97.149,1.1,43.0,350.0,2.1
2008-10-31, 14:00:00,44.300,96.817,3.0,43.0,10.0,4.1
2008-10-31, 14:00:00,43.733,103.618,0.61,43.0,320.0,2.6
2008-10-31, 14:00:00,45.032,102.019,2.8,43.0,100.0,2.6
2008-10-31, 14:00:00,43.577,96.754,5.6,43.0,0.0,0.0
2008-10-31, 14:00:00,44.388,98.228,3.3,43.0,350.0,3.1
2008-10-31, 14:00:00,43.026,102.523,-3.3,43.0,0.0,0.0
2008-10-31, 14:00:00,45.550,100.409,-0.59,43.0,360.0,3.1
2008-10-31, 14:00:00,43.767,98.033,3.3,43.0,340.0,4.1
2008-10-31, 14:00:00,44.051,101.601,-1.7,43.0,260.0,2.1
2008-10-31, 14:00:00,44.383,100.286,0.01,43.0,350.0,1.5
2008-10-31, 14:00:00,44.046,103.054,2.8,43.0,270.0,1.5
2008-10-31, 14:00:00,44.150,103.100,2.9,43.0,240.0,1.5
2008-10-31, 14:00:00,44.483,103.783,5.0,43.0,210.0,3.1
2008-10-31, 14:00:00,42.917,97.383,4.0,43.0,320.0,4.6
2008-10-31, 14:00:00,36.119,86.689,8.9,43.0,0.0,0.0
2008-10-31, 14:00:00,36.622,87.415,8.3,43.0,0.0,0.0
2008-10-31, 14:00:00,36.000,89.400,11.0,43.0,170.0,2.6
2008-10-31, 14:00:00,35.061,89.985,12.8,43.0,170.0,3.6
2008-10-31, 14:00:00,35.593,88.917,8.9,43.0,0.0,0.0
2008-10-31, 14:00:00,36.009,86.520,7.7,43.0,110.0,2.1
2008-10-31, 14:00:00,35.357,89.870,11.0,43.0,130.0,2.1
2008-10-31, 14:00:00,30.219,96.374,12.0,43.0,0.0,0.0
2008-10-31, 14:00:00,29.908,96.950,15.0,43.0,0.0,0.0
2008-10-31, 14:00:00,30.048,102.213,12.2,43.0,30.0,2.6
2008-10-31, 14:00:00,32.410,99.682,14.4,43.0,200.0,6.2
2008-10-31, 14:00:00,31.617,97.228,16.1,43.0,150.0,2.6
2008-10-31, 14:00:00,32.967,96.833,16.0,43.0,150.0,4.1
2008-10-31, 14:00:00,32.973,97.318,17.2,43.0,190.0,3.6
2008-10-31, 14:00:00,27.741,98.027,18.3,43.0,0.0,0.0
2008-10-31, 14:00:00,35.220,101.717,10.0,43.0,250.0,2.6
2008-10-31, 14:00:00,30.784,98.662,16.0,43.0,120.0,2.1
2008-10-31, 14:00:00,29.254,96.154,16.0,43.0,90.0,1.5
2008-10-31, 14:00:00,30.194,97.670,17.2,43.0,0.0,0.0
2008-10-31, 14:00:00,29.709,98.045,17.2,43.0,0.0,0.0
2008-10-31, 14:00:00,31.179,99.324,14.0,43.0,160.0,1.5
2008-10-31, 14:00:00,35.695,101.395,8.3,43.0,250.0,1.5
2008-10-31, 14:00:00,30.740,98.235,16.1,43.0,210.0,2.1
2008-10-31, 14:00:00,32.200,101.517,13.0,43.0,150.0,2.1
2008-10-31, 14:00:00,29.951,94.021,16.7,43.0,70.0,2.1
2008-10-31, 14:00:00,34.428,100.283,12.8,43.0,230.0,1.5
2008-10-31, 14:00:00,30.582,96.362,15.6,43.0,120.0,2.6
2008-10-31, 14:00:00,28.458,99.220,17.2,43.0,100.0,2.1
2008-10-31, 14:00:00,32.354,97.434,14.0,43.0,160.0,3.1
2008-10-31, 14:00:00,27.773,97.513,20.0,43.0,0.0,0.0
2008-10-31, 14:00:00,32.031,96.399,14.4,43.0,160.0,2.1
2008-10-31, 14:00:00,30.357,95.414,14.4,43.0,0.0,0.0
2008-10-31, 14:00:00,32.852,96.856,16.1,43.0,160.0,4.1
2008-10-31, 14:00:00,32.897,97.022,17.2,43.0,180.0,5.7
2008-10-31, 14:00:00,36.023,102.547,7.8,43.0,350.0,3.6
2008-10-31, 14:00:00,31.307,95.404,13.0,43.0,0.0,0.0
2008-10-31, 14:00:00,29.117,100.467,15.9,43.0,100.0,2.6
2008-10-31, 14:00:00,29.375,100.924,16.1,43.0,120.0,3.1
2008-10-31, 14:00:00,33.206,97.199,16.1,43.0,170.0,4.1
2008-10-31, 14:00:00,35.858,102.013,7.0,43.0,320.0,2.6
2008-10-31, 14:00:00,30.067,95.556,15.6,43.0,0.0,0.0
2008-10-31, 14:00:00,32.420,99.857,15.7,43.0,190.0,2.6
2008-10-31, 14:00:00,30.384,103.683,12.0,43.0,220.0,3.1
2008-10-31, 14:00:00,29.947,100.174,16.0,43.0,160.0,4.6
2008-10-31, 14:00:00,31.811,106.376,10.6,43.0,10.0,4.1
2008-10-31, 14:00:00,29.967,99.083,17.0,43.0,140.0,2.1
2008-10-31, 14:00:00,34.226,99.284,12.0,43.0,210.0,2.1
2008-10-31, 14:00:00,30.912,102.917,12.2,43.0,160.0,3.6
2008-10-31, 14:00:00,32.825,97.364,16.1,43.0,180.0,3.6
2008-10-31, 14:00:00,32.567,97.300,16.0,43.0,170.0,3.1
2008-10-31, 14:00:00,32.444,97.817,13.0,43.0,0.0,0.0
2008-10-31, 14:00:00,31.831,104.809,12.8,43.0,230.0,3.1
2008-10-31, 14:00:00,32.390,94.714,13.3,43.0,180.0,1.5
2008-10-31, 14:00:00,32.664,97.096,15.0,43.0,190.0,3.6
2008-10-31, 14:00:00,33.651,97.197,14.0,43.0,170.0,2.1
2008-10-31, 14:00:00,29.270,94.864,NaN,43.0,110.0,2.6
2008-10-31, 14:00:00,32.675,102.652,7.0,43.0,0.0,0.0
2008-10-31, 14:00:00,31.421,97.797,15.0,43.0,150.0,1.5
2008-10-31, 14:00:00,31.067,97.817,16.0,43.0,180.0,2.6
2008-10-31, 14:00:00,30.683,97.683,14.0,43.0,0.0,0.0
2008-10-31, 14:00:00,33.067,96.067,15.0,43.0,160.0,2.1
2008-10-31, 14:00:00,30.169,96.980,14.0,43.0,0.0,0.0
2008-10-31, 14:00:00,29.359,99.174,16.7,43.0,70.0,2.6
2008-10-31, 14:00:00,35.900,100.400,4.0,43.0,0.0,0.0
2008-10-31, 14:00:00,31.133,97.700,16.7,43.0,150.0,3.6
2008-10-31, 14:00:00,29.638,95.282,18.9,43.0,100.0,1.5
2008-10-31, 14:00:00,32.747,96.530,13.0,43.0,150.0,2.1
2008-10-31, 14:00:00,29.894,97.865,17.0,43.0,0.0,0.0
2008-10-31, 14:00:00,29.992,95.364,15.6,43.0,0.0,0.0
2008-10-31, 14:00:00,31.083,97.683,16.0,43.0,180.0,2.6
2008-10-31, 14:00:00,32.083,97.097,15.0,43.0,160.0,3.6
2008-10-31, 14:00:00,31.780,103.201,9.4,43.0,340.0,2.1
2008-10-31, 14:00:00,30.886,94.035,11.8,43.0,0.0,0.0
2008-10-31, 14:00:00,30.511,99.766,18.9,43.0,200.0,3.6
2008-10-31, 14:00:00,32.742,95.496,13.0,43.0,0.0,0.0
2008-10-31, 14:00:00,31.869,95.217,13.0,43.0,170.0,3.6
2008-10-31, 14:00:00,32.456,96.912,16.0,43.0,180.0,4.1
2008-10-31, 14:00:00,32.699,94.949,14.0,43.0,170.0,1.5
2008-10-31, 14:00:00,33.667,101.821,10.0,43.0,300.0,2.6
2008-10-31, 14:00:00,33.593,95.063,16.0,43.0,180.0,2.1
2008-10-31, 14:00:00,31.234,94.750,12.2,43.0,130.0,2.6
2008-10-31, 14:00:00,30.872,96.622,21.0,43.0,140.0,3.1
2008-10-31, 14:00:00,32.579,96.719,13.0,43.0,0.0,0.0
2008-10-31, 14:00:00,27.544,99.461,19.4,43.0,130.0,2.6
2008-10-31, 14:00:00,33.254,97.580,15.0,43.0,180.0,5.1
2008-10-31, 14:00:00,29.521,95.242,17.2,43.0,70.0,1.5
2008-10-31, 14:00:00,31.948,102.209,10.6,43.0,0.0,0.0
2008-10-31, 14:00:00,32.036,102.101,13.0,43.0,0.0,0.0
2008-10-31, 14:00:00,31.917,98.600,14.0,43.0,170.0,3.1
2008-10-31, 14:00:00,30.367,104.017,7.0,43.0,340.0,3.1
2008-10-31, 14:00:00,32.782,98.060,13.3,43.0,140.0,2.6
2008-10-31, 14:00:00,32.766,97.433,16.1,43.0,190.0,4.1
2008-10-31, 14:00:00,27.692,97.291,22.8,43.0,130.0,1.5
2008-10-31, 14:00:00,27.503,97.812,18.3,43.0,0.0,0.0
2008-10-31, 14:00:00,31.583,94.717,11.0,43.0,0.0,0.0
2008-10-31, 14:00:00,31.921,102.392,11.1,43.0,0.0,0.0
2008-10-31, 14:00:00,30.069,93.804,13.3,43.0,80.0,1.5
2008-10-31, 14:00:00,33.095,94.961,16.0,43.0,180.0,3.1
2008-10-31, 14:00:00,31.382,103.510,7.0,43.0,0.0,0.0
2008-10-31, 14:00:00,28.654,96.681,18.0,43.0,70.0,2.1
2008-10-31, 14:00:00,35.613,100.996,11.0,43.0,20.0,3.1
2008-10-31, 14:00:00,33.633,95.450,14.0,43.0,160.0,3.6
2008-10-31, 14:00:00,31.779,95.706,14.0,43.0,140.0,2.1
2008-10-31, 14:00:00,28.728,96.251,18.9,43.0,60.0,2.1
2008-10-31, 14:00:00,34.168,101.717,8.0,43.0,310.0,3.1
2008-10-31, 14:00:00,31.483,97.317,14.0,43.0,180.0,2.1
2008-10-31, 14:00:00,36.400,100.733,7.0,43.0,300.0,3.1
2008-10-31, 14:00:00,27.812,97.089,23.0,43.0,80.0,2.1
2008-10-31, 14:00:00,32.676,96.864,16.1,43.0,NaN,2.1
2008-10-31, 14:00:00,27.778,97.690,17.0,43.0,0.0,0.0
2008-10-31, 14:00:00,28.084,97.046,20.0,43.0,0.0,0.0
2008-10-31, 14:00:00,29.533,98.283,16.6,43.0,80.0,1.5
2008-10-31, 14:00:00,33.110,98.555,14.0,43.0,0.0,0.0
2008-10-31, 14:00:00,30.515,96.704,14.0,43.0,0.0,0.0
2008-10-31, 14:00:00,29.533,98.464,18.3,43.0,0.0,0.0
2008-10-31, 14:00:00,32.217,98.183,13.0,43.0,0.0,0.0
2008-10-31, 14:00:00,29.622,95.657,18.9,43.0,110.0,2.1
2008-10-31, 14:00:00,31.351,100.494,16.7,43.0,210.0,4.1
2008-10-31, 14:00:00,29.383,98.583,18.4,43.0,70.0,2.1
2008-10-31, 14:00:00,33.161,95.621,15.0,43.0,190.0,3.1
2008-10-31, 14:00:00,32.693,100.950,8.0,43.0,0.0,0.0
2008-10-31, 14:00:00,30.586,100.648,16.0,43.0,180.0,2.1
2008-10-31, 14:00:00,33.979,98.493,14.4,43.0,200.0,3.6
2008-10-31, 14:00:00,29.339,98.472,17.8,43.0,0.0,0.0
2008-10-31, 14:00:00,32.467,100.466,14.0,43.0,180.0,5.1
2008-10-31, 14:00:00,30.244,98.909,16.0,43.0,0.0,0.0
2008-10-31, 14:00:00,33.178,96.590,15.0,43.0,170.0,3.6
2008-10-31, 14:00:00,31.150,97.400,15.0,43.0,190.0,2.6
2008-10-31, 14:00:00,32.714,96.268,14.4,43.0,170.0,2.1
2008-10-31, 14:00:00,32.359,95.404,13.9,43.0,250.0,2.1
2008-10-31, 14:00:00,30.744,95.586,15.0,43.0,0.0,0.0
2008-10-31, 14:00:00,29.211,99.743,16.0,43.0,70.0,3.6
2008-10-31, 14:00:00,28.862,96.930,16.7,43.0,60.0,1.5
2008-10-31, 14:00:00,33.175,97.828,12.0,43.0,0.0,0.0
2008-10-31, 14:00:00,37.706,112.146,-0.59,43.0,280.0,1.5
2008-10-31, 14:00:00,37.707,113.097,11.7,43.0,190.0,2.6
2008-10-31, 14:00:00,38.760,109.745,8.9,43.0,NaN,1.5
2008-10-31, 14:00:00,40.733,114.033,8.0,43.0,0.0,0.0
2008-10-31, 14:00:00,41.117,111.967,12.2,43.0,110.0,5.1
2008-10-31, 14:00:00,41.783,111.854,2.2,43.0,250.0,2.1
2008-10-31, 14:00:00,38.422,113.010,8.3,43.0,210.0,2.6
2008-10-31, 14:00:00,41.194,112.016,12.2,43.0,170.0,5.7
2008-10-31, 14:00:00,39.609,110.755,6.7,43.0,110.0,1.5
2008-10-31, 14:00:00,40.217,111.717,9.0,43.0,180.0,3.6
2008-10-31, 14:00:00,41.050,113.083,11.0,43.0,200.0,2.6
2008-10-31, 14:00:00,40.778,111.969,12.8,43.0,140.0,5.1
2008-10-31, 14:00:00,40.444,109.512,3.3,43.0,270.0,2.1
2008-10-31, 14:00:00,45.933,89.733,7.0,43.0,360.0,3.6
